point_type,station_name,lat,lng,member_casual,total_rides
start,Rockwell St & 57th St,41.79,-87.689,member,28
start,Milwaukee Ave & Armitage Ave,41.918,-87.689,member,1828
start,Rockwell St & 63rd St,41.779,-87.689,member,25
start,Western Ave & Berteau Ave,41.958,-87.688,member,1304
start,Artesian Ave & Hubbard St,41.889,-87.688,member,82
start,Western Ave & Grace St,41.95,-87.688,member,1105
start,Western Ave & Division St,41.903,-87.687,member,2716
start,Western Ave & Congress Pkwy,41.875,-87.686,member,1196
start,Central St & Girard Ave,42.064,-87.686,member,548
start,Artesian Ave & 55th St,41.794,-87.686,member,77
start,Western Ave & 24th St,41.848,-87.685,member,425
start,Oakley Ave & Lyndale St,41.923,-87.685,member,787
start,Ogden Ave & Roosevelt Rd,41.867,-87.685,member,1365
start,Leavitt St & Lawrence Ave,41.969,-87.684,member,2485
start,Elmwood Ave & Austin St,42.026,-87.684,member,674
start,2112 W Peterson Ave,41.991,-87.684,member,604
start,Benson Ave & Church St,42.048,-87.683,member,3957
start,Leavitt St & Addison St,41.947,-87.683,member,1501
start,Leavitt St & Belmont Ave,41.939,-87.683,member,2940
start,Archer (Damen) Ave & 37th St,41.827,-87.683,member,231
start,Public Rack - Leavitt St & Potomac Ave,41.905,-87.682,member,35
start,Public Rack - Western Ave & 92nd Pl,41.726,-87.682,member,41
start,Public Rack - Western Ave & 105th St,41.703,-87.681,member,2
start,Western Ave & 104th St,41.705,-87.681,member,26
start,Damen Ave & Sunnyside Ave,41.963,-87.679,member,2846
start,Chicago Ave & Washington St,42.033,-87.679,member,1752
start,Damen Ave & Clybourn Ave,41.932,-87.679,member,781
start,Damen Ave & Division St,41.903,-87.679,member,94
start,Damen Ave & Wellington Ave,41.936,-87.679,member,17
start,Damen Ave & Charleston St,41.92,-87.678,member,3742
start,N Damen Ave & W Chicago Ave,41.896,-87.678,member,57
start,Chicago Ave & Sheridan Rd,42.051,-87.678,member,43
start,Chicago Ave & Sheridan Rd,42.05,-87.678,member,2914
start,Damen Ave & Pierce Ave,41.909,-87.678,member,7722
start,Damen Ave & St Paul Ave,41.913,-87.678,member,1650
start,Damen Ave & Evergreen Ave,41.906,-87.678,member,764
start,Sheridan Rd & Noyes St (NU),42.058,-87.677,member,3520
start,Damen Ave & Cortland St,41.916,-87.677,member,6663
start,Hoyne Ave & 47th St,41.808,-87.677,member,304
start,Lincoln Ave & Waveland Ave,41.949,-87.675,member,3174
start,Clark St & Jarvis Ave,42.016,-87.675,member,993
start,Ravenswood Ave & Lawrence Ave,41.969,-87.674,member,115
start,Honore St & Division St,41.903,-87.674,member,6427
start,Damen Ave & 77th St,41.754,-87.673,member,11
start,Damen Ave & 87th St,41.736,-87.673,member,37
start,Wood St & Cortland St,41.916,-87.673,member,914
start,Wood St & Webster Ave,41.921,-87.673,member,2026
start,Wood St & Walnut St,41.886,-87.672,member,357
start,N Paulina St & Lincoln Ave,41.944,-87.671,member,1202
start,Wood St & 35th St,41.83,-87.67,member,610
start,Paulina St & Cortland St,41.916,-87.67,member,1507
start,Paulina Ave & North Ave,41.91,-87.67,member,11058
start,Bosworth Ave & Howard St,42.02,-87.67,member,1765
start,Hermitage Ave & Polk St,41.872,-87.67,member,4201
start,Ashland Ave & Grace St,41.951,-87.669,member,2875
start,Greenview Ave & Jarvis Ave,42.016,-87.669,member,1995
start,Ashland Ave & Chicago Ave,41.896,-87.668,member,5059
start,Public Rack - Ogden Ave & Monroe St,41.88,-87.668,member,17
start,Walden Pkwy & 100th St,41.712,-87.668,member,58
start,Clark St & Montrose Ave,41.962,-87.666,member,4815
start,Glenwood Ave & Touhy Ave,42.013,-87.666,member,1080
start,Glenwood Ave & Morse Ave,42.008,-87.666,member,3401
start,Eastlake Ter & Howard St,42.019,-87.664,member,982
start,Southport Ave & Waveland Ave,41.948,-87.664,member,11826
start,Southport Ave & Grace St,41.952,-87.664,member,1170
start,Laflin St & Cullerton St,41.855,-87.664,member,1697
start,Ashland Ave & 78th St,41.752,-87.664,member,16
start,Southport Ave & Wellington Ave,41.936,-87.664,member,7053
start,Public Rack - Laflin St &51st ST,41.801,-87.662,member,1
start,Sheridan Rd & Columbia Ave,42.005,-87.661,member,2193
start,Broadway & Ridge Ave,41.984,-87.66,member,3385
start,Public Rack - Loomis Blvd & 47th St,41.809,-87.66,member,16
start,The Salt Shed,41.907,-87.66,member,1651
start,Elizabeth St & Fulton St,41.887,-87.66,member,3880
start,Racine Ave & Broadway,41.968,-87.66,member,2252
start,Elizabeth St & Fulton St,41.887,-87.659,member,1144
start,Racine/Eddy Corral,41.946,-87.659,member,537
start,Racine Ave & Wrightwood Ave,41.929,-87.659,member,3834
start,Throop St & Taylor St,41.869,-87.659,member,3365
start,Lincoln Ave & Diversey Pkwy,41.932,-87.659,member,7020
start,Public Rack - Racine Ave & Armitage Ave,41.918,-87.658,member,52
start,Loomis St & Archer Ave,41.842,-87.657,member,579
start,Vincennes Ave & 104th St,41.705,-87.657,member,38
start,Eddy/Seminary Corral,41.946,-87.657,member,815
start,Racine Ave & 18th St,41.858,-87.657,member,78
start,Racine Ave & 18th St,41.859,-87.656,member,1
start,Public Rack - Clifton Ave & Armitage Ave,41.918,-87.656,member,18
start,Sheridan Rd & Buena Ave,41.959,-87.655,member,75
start,Aberdeen St & Monroe St,41.88,-87.655,member,2852
start,Grace/Sheffield Corral,41.951,-87.655,member,454
start,Sheridan Rd & Montrose Ave,41.962,-87.655,member,8198
start,Sheridan Rd & Irving Park Rd,41.954,-87.654,member,9716
start,Racine Ave & 65th St,41.775,-87.654,member,21
start,Ogden Ave & Chicago Ave,41.896,-87.654,member,7248
start,Sheffield Ave & Webster Ave,41.922,-87.654,member,8389
start,Public Rack - Sheffield Ave & Dickens Ave,41.92,-87.654,member,17
start,Public Rack - Carpenter St & Madison St,41.882,-87.654,member,45
start,Sheffield Ave & Kingsbury St,41.911,-87.653,member,9470
start,Sheffield Ave & Willow St,41.914,-87.653,member,6498
start,Sheffield Ave & Wellington Ave,41.936,-87.653,member,8596
start,Lakefront Trail & Bryn Mawr Ave,41.984,-87.652,member,6193
start,Morgan St & Lake St*,41.886,-87.652,member,102
start,North Branch St & Haines St,41.901,-87.651,member,215
start,Green St & Chicago Ave,41.893,-87.651,member,1979
start,Clarendon Ave & Leland Ave,41.968,-87.65,member,4718
start,Dayton St & North Ave,41.91,-87.65,member,10117
start,Peoria St & Kinzie St,41.889,-87.65,member,3500
start,Clarendon Ave & Gordon Ter,41.958,-87.65,member,9540
start,Clarendon Ave & Junior Ter,41.961,-87.649,member,207
start,Dayton St & North Ave,41.911,-87.649,member,7846
start,Peoria St & Jackson Blvd,41.878,-87.649,member,173
start,Peoria St & Jackson Blvd,41.877,-87.649,member,8
start,Halsted St & Melrose St,41.941,-87.649,member,1640
start,Halsted St & Roscoe St,41.944,-87.649,member,9192
start,Halsted St & Roosevelt Rd,41.867,-87.649,member,4146
start,Halsted St & North Branch St,41.899,-87.648,member,14
start,Pine Grove Ave & Irving Park Rd,41.955,-87.648,member,36
start,Halsted St & Maxwell St,41.865,-87.647,member,4916
start,Halsted St & Polk St,41.872,-87.647,member,7539
start,Halsted St & Polk St,41.872,-87.646,member,2
start,Halsted St & 18th St,41.857,-87.646,member,58
start,Halsted St & 47th Pl,41.808,-87.646,member,149
start,Public Rack - Clark St & Diversey Pkwy (North 2),41.933,-87.646,member,1
start,Broadway & Roscoe Ave,41.944,-87.645,member,2409
start,Public Rack - Emerald Ave & 43rd St,41.816,-87.645,member,149
start,Desplaines St & Kinzie St,41.889,-87.645,member,30
start,Larrabee St & Armitage Ave,41.918,-87.644,member,4891
start,Halsted St & 83rd St,41.743,-87.644,member,24
start,Larrabee St & North Ave,41.91,-87.644,member,3888
start,Union Ave & Root St,41.819,-87.643,member,114
start,Jefferson St & Monroe St,41.88,-87.643,member,4739
start,Halsted St & 104th St,41.705,-87.642,member,24
start,Larrabee St & Oak St,41.9,-87.642,member,3122
start,Clinton St & Lake St,41.886,-87.642,member,14042
start,Clinton St & Washington Blvd,41.884,-87.642,member,136
start,Clark St & Arlington Pl,41.927,-87.642,member,292
start,Clinton St & Jackson Blvd,41.878,-87.641,member,18523
start,Clinton St & Jackson Blvd,41.879,-87.641,member,62
start,Clinton St & Polk St,41.871,-87.641,member,582
start,Canal St & Lake St,41.886,-87.64,member,2405
start,Parnell Ave & 31st St,41.838,-87.64,member,327
start,Canal St & Monroe St,41.883,-87.64,member,8040
start,Public Rack - Lowe Ave & 94th St,41.724,-87.639,member,1
start,DuSable Lake Shore Dr & Belmont Ave,41.941,-87.639,member,9229
start,Sedgwick St & North Ave,41.911,-87.639,member,8271
start,Sedgwick St & Chicago Ave,41.897,-87.639,member,1397
start,Kingsbury St & Kinzie St 2,41.889,-87.638,member,15636
start,Sedgwick St & Schiller St,41.908,-87.638,member,86
start,Orleans St & Chestnut St (NEXT Apts),41.898,-87.638,member,5030
start,Wacker Dr & Washington St Corral,41.883,-87.638,member,20
start,DuSable Lake Shore Dr & Diversey Pkwy,41.933,-87.636,member,10785
start,DuSable Lake Shore Dr & Diversey Pkwy,41.932,-87.636,member,70
start,Franklin St & Lake St,41.886,-87.636,member,8987
start,Shields Ave & 28th Pl,41.843,-87.635,member,1160
start,Shields Ave & 31st St,41.838,-87.635,member,2391
start,Stewart Ave & 63rd St,41.78,-87.635,member,18
start,Wells St & Institute Pl,41.897,-87.635,member,48
start,Cannon Dr & Fullerton Ave,41.927,-87.634,member,1896
start,Public Rack - Wells St & Scott St,41.905,-87.634,member,2
start,Dearborn St & Erie St,41.893,-87.634,member,1653
start,Princeton Ave & 47th St,41.809,-87.633,member,247
start,Delano Ct & Roosevelt Rd,41.868,-87.632,member,12
start,Clark St & Lake St,41.886,-87.632,member,6
start,Public Rack - Clark St & Oak St,41.901,-87.631,member,34
start,Clark St & Lake St,41.886,-87.631,member,13139
start,Clark St & Washington St,41.883,-87.631,member,933
start,Clark St & Chicago Ave,41.897,-87.631,member,7734
start,Archer Ave & Wentworth Ave,41.855,-87.631,member,1146
start,Princeton Ave & 95th St,41.722,-87.631,member,13
start,Dearborn St & Maple St,41.902,-87.631,member,4
start,Dearborn Pkwy & Delaware Pl,41.899,-87.63,member,14522
start,Public Rack - Dearborn St & Kinzie St 1,41.889,-87.629,member,101
start,Dearborn St & Erie St,41.894,-87.629,member,11678
start,McClurg Ct & Ohio St,41.903,-87.629,member,1
start,Daley Center Plaza,41.884,-87.629,member,21
start,Dearborn St & Washington St,41.883,-87.629,member,1240
start,State St & Chicago Ave,41.897,-87.629,member,25587
start,Wentworth Ave & 92nd St,41.727,-87.629,member,52
start,State St & Randolph St,41.885,-87.627,member,18
start,State St & Kinzie St,41.889,-87.627,member,8843
start,Wabash Ave & Grand Ave,41.892,-87.627,member,120
start,State St & Randolph St,41.884,-87.627,member,6
start,Public Rack - Lafayette Ave & 87th St - NW,41.736,-87.627,member,5
start,Wabash Ave & Jackson Blvd,41.878,-87.627,member,4
start,Wabash Ave & Roosevelt Rd,41.867,-87.626,member,12091
start,Wabash Ave & Adams St,41.879,-87.626,member,5215
start,Wabash Ave & 16th St,41.86,-87.626,member,5501
start,State St & 33rd St,41.835,-87.626,member,2830
start,Public Rack - Rush St & Ontario St,41.893,-87.625,member,32
start,Michigan Ave & Lake St,41.886,-87.624,member,11179
start,Public Rack - Michigan Ave & Delaware Pl,41.899,-87.624,member,66
start,Indiana Ave & Roosevelt Rd,41.868,-87.623,member,11632
start,State St & 111th St,41.693,-87.623,member,10
start,State St & 95th St,41.722,-87.623,member,76
start,Museum Campus Metra Station,41.869,-87.623,member,10
start,Indiana Ave & 26th St,41.846,-87.623,member,23
start,Orleans St & Merchandise Mart Plaza,41.885,-87.622,member,2
start,Michigan Ave & 71st St,41.765,-87.622,member,22
start,Fairbanks Ct & Grand Ave,41.892,-87.621,member,9531
start,Fairbanks Ct & Grand Ave,41.892,-87.62,member,103
start,Fairbanks St & Superior St,41.896,-87.62,member,4469
start,Fairbanks St & Superior St,41.895,-87.62,member,4
start,Prairie Ave & 43rd St,41.817,-87.619,member,276
start,McClurg Ct & Erie St,41.895,-87.618,member,8859
start,McClurg Ct & Ohio St,41.893,-87.617,member,14075
start,Field Blvd & South Water St,41.886,-87.617,member,183
start,McClurg Ct & Ohio St,41.892,-87.617,member,310
start,Field Blvd & South Water St,41.887,-87.617,member,12
start,DuSable Lake Shore Dr & Monroe St,41.881,-87.617,member,8609
start,MLK Jr Dr & 56th St,41.793,-87.616,member,72
start,Public Rack - DuSable Lake Shore Dr & Ontario St,41.894,-87.616,member,15
start,Shedd Aquarium,41.867,-87.615,member,3500
start,MLK Jr Dr & 83rd St,41.743,-87.615,member,125
start,Vernon Ave & 75th St,41.758,-87.614,member,245
start,Vernon Ave & 79th St,41.751,-87.614,member,81
start,Public Rack - King Dr & 115th St,41.685,-87.613,member,6
start,Public Rack - Eberhart Ave & 61st St,41.784,-87.613,member,9
start,Vernon Ave & 107th St,41.7,-87.612,member,28
start,Fort Dearborn Dr & 31st St*,41.838,-87.608,member,21
start,Adler Planetarium,41.866,-87.607,member,3798
start,Cottage Grove Ave & 51st St,41.803,-87.607,member,534
start,Ellis Ave & 55th St,41.794,-87.601,member,13057
start,Ellis Ave & 58th St,41.789,-87.601,member,6359
start,Greenwood Ave & 47th St,41.81,-87.599,member,1348
start,Woodlawn Ave & 55th St,41.795,-87.597,member,65
start,Woodlawn Ave & 58th St,41.789,-87.596,member,6260
start,Kimbark Ave & 53rd St,41.799,-87.595,member,9071
start,Blackstone Ave & 59th St,41.788,-87.59,member,6551
start,Blackstone Ave & Hyde Park Blvd,41.803,-87.59,member,2717
start,Blackstone Ave & 53rd St,41.8,-87.59,member,5915
start,Lake Park Ave & 56th St,41.792,-87.587,member,4460
start,Stony Island Ave & 64th St,41.779,-87.587,member,125
start,Lake Park Ave & 53rd St,41.799,-87.586,member,4540
start,Stony Island Ave & 67th St,41.773,-87.585,member,120
start,Public Rack - Stony Island & 95th St,41.722,-87.585,member,2
start,Public Rack - Hyde Park Blvd & 53rd St,41.799,-87.584,member,137
start,Griffin Museum of Science and Industry,41.792,-87.584,member,2613
start,Shore Dr & 53rd St,41.799,-87.582,member,503
start,Public Rack - Jeffery Blvd & 67th St,41.773,-87.577,member,10
start,Jeffery Blvd & 71st St,41.767,-87.576,member,317
start,Public Rack - Jeffrey Blvd & 71st St,41.766,-87.576,member,11
start,South Shore Dr & 67th St,41.774,-87.567,member,10
start,Phillips Ave & 79th St,41.752,-87.565,member,75
start,Phillips Ave & 83rd St,41.745,-87.565,member,45
start,Exchange Ave & 79th St,41.752,-87.552,member,62
start,Public Rack - Ave N & 106th St,41.703,-87.539,member,1
start,Public Rack - Ewing Ave & Indianapolis Ave,41.712,-87.535,member,10
start,Burnham Greenway & 112th St,41.692,-87.53,member,57
start,Parnell Ave & 127th St,41.663,-87.634,member,5
start,Halsted St & 119th St,41.678,-87.642,member,12
start,Ada St & 113th Place,41.688,-87.655,member,5
start,Kedzie Ave & 110th St,41.692,-87.701,member,11
start,Doty Ave & 111th St,41.695,-87.599,member,11
start,Vincennes Ave & 107th St,41.699,-87.659,member,16
start,Woodlawn & 103rd,41.707,-87.594,member,3
start,Clyde Ave & 87th St,41.737,-87.573,member,13
start,Summit Ave & 86th St,41.738,-87.645,member,17
start,Mozart St & 79th St,41.75,-87.694,member,3
start,Greenwood Ave & 79th St,41.751,-87.598,member,17
start,Public Rack - East End Ave & 75th St,41.759,-87.583,member,2
start,Public Rack - Stony Is Ave & 73rd St,41.762,-87.585,member,2
start,Springfield Ave & 71st St,41.764,-87.72,member,15
start,Kedzie Ave & Redfield Dr,41.765,-87.703,member,36
start,Cottage Grove Ave & 71st St,41.766,-87.605,member,28
start,Public Rack - Parkside & 63rd,41.778,-87.763,member,13
start,Public Rack - Kedzie Ave & 63rd St,41.779,-87.703,member,1
start,Stony Island Ave & 63rd St,41.781,-87.586,member,3
start,Racine Ave & 61st St,41.783,-87.654,member,14
start,Public Rack - Midway Orange Line,41.786,-87.738,member,3
start,Dorchester Ave & 53rd St,41.8,-87.592,member,4
start,Public Rack - Lowe Park,41.8,-87.641,member,6
start,Sacramento Ave & 51st St,41.801,-87.699,member,17
start,Public Rack - Greenwood Ave & Lake Park Ave,41.817,-87.6,member,32
start,Fort Dearborn Dr & 31st St,41.838,-87.609,member,4
start,California Ave & 29th St,41.84,-87.694,member,17
start,Fairfield Ave & Roosevelt Rd,41.867,-87.694,member,2
start,Public Rack - Michele Clark Magnet High School,41.873,-87.753,member,1
start,Public Rack - Wabash Ave & Balbo Dr,41.873,-87.626,member,12
start,Clinton St & Tilden St,41.876,-87.64,member,2
start,Franklin St & Monroe St,41.88,-87.636,member,18
start,Canal St & Monroe St,41.883,-87.639,member,20
start,State St & Randolph St,41.885,-87.629,member,31
start,Canal St & Lake St,41.886,-87.639,member,3
start,Elizabeth St & Fulton St,41.886,-87.66,member,1
start,Clark St & Lake St,41.887,-87.631,member,1
start,Laramie Ave & Kinzie St,41.888,-87.756,member,51
start,Orleans St & Merchandise Mart Plaza,41.889,-87.636,member,2
start,Morgan St & Hubbard St,41.89,-87.652,member,12
start,Noble St & Potomac Ave,41.891,-87.664,member,3
start,Carpenter St & Huron St,41.895,-87.654,member,9
start,Rush St & Superior St,41.896,-87.627,member,9
start,State St & Chicago Ave,41.896,-87.628,member,1
start,Damen Ave & Chicago Ave,41.897,-87.677,member,1
start,Wells St & Institute Pl,41.898,-87.635,member,21
start,Rush St & Illinois St,41.898,-87.63,member,1
start,Public Rack - Menard Ave & Agusta Blvd,41.898,-87.771,member,3
start,Wabash Ave & Grand Ave,41.899,-87.628,member,1
start,Public Rack - Rockwell & Division,41.903,-87.693,member,7
start,Clybourn Ave & Division St,41.905,-87.64,member,8
start,Public Rack - Karlov Ave & Kamerling Ave,41.906,-87.729,member,26
start,Wood St & Milwaukee Ave,41.906,-87.671,member,8
start,Public Rack - Central Ave & North Ave,41.909,-87.766,member,9
start,Menard Ave & North Ave,41.91,-87.77,member,30
start,Western Ave & Wabansia Ave,41.912,-87.687,member,10
start,Stave St & Armitage Ave,41.918,-87.692,member,18
start,Public Rack - Kenmore Ave & Armitage Ave,41.918,-87.655,member,19
start,Kedzie Ave & Palmer Ct,41.921,-87.707,member,12
start,Public Rack - Fullerton Ave & Narragansett Ave,41.924,-87.786,member,13
start,Public Rack - Austin Ave & Wrightwood Ave,41.928,-87.776,member,4
start,Addison/Sheffield SW Corral,41.947,-87.655,member,5
start,Wilton Ave & Addison St,41.948,-87.653,member,53
start,Broadway & Cuyler Ave,41.956,-87.652,member,4
start,Wolcott (Ravenswood) Ave & Montrose Ave,41.962,-87.676,member,5
start,Public Rack - Avers & Lawrence,41.968,-87.724,member,28
start,Public Rack - Oak Park Ave & Foster Ave,41.975,-87.812,member,10
start,Public Rack - W. Talcott & N. Oriole,41.991,-87.817,member,2
start,Clark St & Schreiber Ave,41.999,-87.672,member,9
start,Public Rack - Harlem & Palatine,41.996,-87.807,member,3
start,Public Rack - Norwood Park,41.987,-87.794,member,5
start,Public Rack - Northwest Hwy & Bryn Mawr,41.983,-87.783,member,1
start,Public Rack - McVicker Ave & Grand Ave,41.921,-87.777,member,4
start,Major Ave & Addison St,41.946,-87.772,member,27
start,Public Rack - Lockwood Ave & Diversey Ave,41.932,-87.759,member,23
